* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -37.0 dBFS, measurement signal peak level -36.1 dBFS
* Format: 8 second File FSAF from PINK_NOISE_REFERENCE.wav starting at 0 s at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Dec 2 14:53:00
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R LAV Dec 2
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
689.735413 72.408 -76.2546
690.071869 72.401 -76.1562
690.408325 72.402 -76.0878
690.744781 72.407 -76.0655
691.081238 72.413 -76.0961
691.417694 72.416 -76.1738
691.754150 72.412 -76.2803
692.090607 72.400 -76.3868
692.427063 72.381 -76.4612
692.763519 72.357 -76.4762
693.099976 72.335 -76.4188
693.436432 72.321 -76.2975
693.772888 72.319 -76.1429
694.109344 72.332 -76.0015
694.445801 72.357 -75.9219
694.782257 72.390 -75.9406
695.118713 72.421 -76.0698
695.455170 72.442 -76.2942
695.791626 72.449 -76.5741
696.128082 72.439 -76.8575
696.464539 72.413 -77.0925
696.800995 72.378 -77.2404
697.137451 72.340 -77.2854
697.473907 72.306 -77.2373
697.810364 72.283 -77.1266
698.146820 72.271 -76.9943
698.483276 72.269 -76.8790
698.819733 72.275 -76.8071
699.156189 72.283 -76.7880
699.492645 72.289 -76.8161
699.829102 72.292 -76.8770
700.165558 72.289 -76.9539
700.502014 72.281 -77.0333
700.838470 72.270 -77.1064
701.174927 72.255 -77.1690
701.511383 72.239 -77.2189
701.847839 72.221 -77.2538
702.184296 72.202 -77.2719
702.520752 72.184 -77.2723
702.857208 72.167 -77.2582
703.193665 72.153 -77.2372
703.530121 72.143 -77.2210
703.866577 72.136 -77.2214
704.203033 72.130 -77.2452
704.539490 72.123 -77.2910
704.875946 72.113 -77.3475
705.212402 72.100 -77.3978
705.548859 72.086 -77.4249
705.885315 72.074 -77.4203
706.221771 72.067 -77.3889
706.558228 72.068 -77.3499
706.894684 72.078 -77.3320
707.231140 72.094 -77.3632
707.567596 72.112 -77.4607
707.904053 72.127 -77.6232
708.240509 72.133 -77.8292
708.576965 72.129 -78.0427
708.913422 72.113 -78.2218
709.249878 72.092 -78.3313
709.586334 72.069 -78.3524
709.922791 72.052 -78.2890
710.259247 72.048 -78.1677
710.595703 72.058 -78.0316
710.932159 72.083 -77.9283
711.268616 72.119 -77.8992
711.605072 72.161 -77.9698
711.941528 72.201 -78.1459
712.277985 72.233 -78.4144
712.614441 72.252 -78.7484
712.950897 72.256 -79.1121
713.287354 72.246 -79.4675
713.623810 72.221 -79.7802
713.960266 72.188 -80.0240
714.296722 72.150 -80.1844
714.633179 72.113 -80.2605
714.969635 72.081 -80.2650
715.306091 72.059 -80.2214
715.642548 72.047 -80.1595
715.979004 72.047 -80.1099
716.315460 72.055 -80.0980
716.651917 72.069 -80.1414
716.988373 72.085 -80.2468
717.324829 72.100 -80.4116
717.661285 72.110 -80.6249
717.997742 72.113 -80.8701
718.334198 72.109 -81.1275
718.670654 72.098 -81.3771
719.007111 72.080 -81.6010
719.343567 72.057 -81.7865
719.680023 72.033 -81.9276
720.016479 72.011 -82.0267
720.352936 71.992 -82.0940
720.689392 71.977 -82.1456
721.025848 71.967 -82.1997
721.362305 71.960 -82.2716
721.698761 71.953 -82.3705
722.035217 71.945 -82.4965
722.371674 71.932 -82.6413
722.708130 71.913 -82.7899
723.044586 71.888 -82.9244
723.381042 71.858 -83.0289
723.717499 71.826 -83.0929
724.053955 71.793 -83.1150
724.390411 71.763 -83.1030
724.726868 71.738 -83.0722
725.063324 71.716 -83.0411
725.399780 71.697 -83.0250
725.736237 71.678 -83.0313
726.072693 71.656 -83.0547
726.409149 71.629 -83.0779
726.745605 71.595 -83.0748
727.082062 71.557 -83.0175
727.418518 71.520 -82.8854
727.754974 71.488 -82.6738
728.091431 71.468 -82.3984
728.427887 71.465 -82.0952
728.764343 71.479 -81.8129
729.100800 71.508 -81.6010
729.437256 71.548 -81.4971
729.773712 71.589 -81.5171
730.110168 71.624 -81.6518
730.446625 71.647 -81.8704
730.783081 71.653 -82.1275
731.119537 71.643 -82.3734
731.455994 71.619 -82.5639
731.792450 71.587 -82.6683
732.128906 71.552 -82.6752
732.465363 71.522 -82.5923
732.801819 71.502 -82.4443
733.138275 71.494 -82.2659
733.474731 71.497 -82.0933
733.811188 71.511 -81.9575
734.147644 71.532 -81.8795
734.484100 71.555 -81.8685
734.820557 71.576 -81.9229
735.157013 71.593 -82.0316
735.493469 71.602 -82.1772
735.829926 71.602 -82.3376
736.166382 71.593 -82.4891
736.502838 71.577 -82.6095
736.839294 71.556 -82.6820
737.175751 71.535 -82.6993
737.512207 71.518 -82.6669
737.848663 71.508 -82.6028
738.185120 71.507 -82.5352
738.521576 71.514 -82.4950
738.858032 71.526 -82.5073
739.194489 71.538 -82.5839
739.530945 71.547 -82.7195
739.867401 71.547 -82.8922
740.203857 71.537 -83.0693
740.540314 71.518 -83.2163
740.876770 71.493 -83.3062
741.213226 71.468 -83.3274
741.549683 71.448 -83.2876
741.886139 71.437 -83.2115
742.222595 71.436 -83.1341
742.559052 71.443 -83.0889
742.895508 71.455 -83.0978
743.231964 71.465 -83.1644
743.568420 71.470 -83.2727
743.904877 71.465 -83.3925
744.241333 71.453 -83.4878
744.577789 71.435 -83.5286
744.914246 71.417 -83.4998
745.250702 71.405 -83.4077
745.587158 71.404 -83.2797
745.923615 71.415 -83.1570
746.260071 71.437 -83.0831
746.596527 71.466 -83.0917
746.932983 71.495 -83.1963
747.269440 71.516 -83.3879
747.605896 71.525 -83.6375
747.942352 71.519 -83.9031
748.278809 71.499 -84.1401
748.615265 71.468 -84.3110
748.951721 71.431 -84.3931
749.288177 71.397 -84.3835
749.624634 71.371 -84.3008
749.961090 71.357 -84.1802
750.297546 71.357 -84.0657
750.634003 71.369 -83.9993
750.970459 71.387 -84.0113
751.306915 71.405 -84.1134
751.643372 71.418 -84.2961
751.979828 71.419 -84.5319
752.316284 71.407 -84.7803
752.652740 71.383 -84.9984
752.989197 71.348 -85.1492
753.325653 71.310 -85.2098
753.662109 71.274 -85.1775
753.998566 71.247 -85.0693
754.335022 71.233 -84.9186
754.671478 71.233 -84.7659
755.007935 71.245 -84.6496
755.344391 71.265 -84.5978
755.680847 71.288 -84.6238
756.017303 71.310 -84.7264
756.353760 71.325 -84.8917
756.690216 71.332 -85.0984
757.026672 71.329 -85.3209
757.363129 71.316 -85.5343
757.699585 71.294 -85.7163
758.036041 71.266 -85.8507
758.372498 71.236 -85.9287
758.708954 71.207 -85.9507
759.045410 71.181 -85.9258
759.381866 71.163 -85.8710
759.718323 71.152 -85.8074
760.054779 71.148 -85.7567
760.391235 71.150 -85.7357
760.727692 71.154 -85.7532
761.064148 71.158 -85.8080
761.400604 71.160 -85.8898
761.737061 71.158 -85.9816
762.073517 71.153 -86.0656
762.409973 71.147 -86.1277
762.746429 71.142 -86.1624
763.082886 71.142 -86.1752
763.419342 71.148 -86.1822
763.755798 71.162 -86.2059
764.092255 71.180 -86.2692
764.428711 71.201 -86.3884
764.765167 71.220 -86.5677
765.101624 71.233 -86.7971
765.438080 71.235 -87.0526
765.774536 71.225 -87.3008
766.110992 71.205 -87.5066
766.447449 71.178 -87.6401
766.783905 71.149 -87.6851
767.120361 71.124 -87.6437
767.456818 71.108 -87.5375
767.793274 71.104 -87.4032
768.129730 71.113 -87.2826
768.466187 71.131 -87.2120
768.802643 71.154 -87.2122
769.139099 71.175 -87.2845
769.475555 71.189 -87.4114
769.812012 71.194 -87.5637
770.148468 71.190 -87.7094
770.484924 71.179 -87.8230
770.821381 71.165 -87.8920
771.157837 71.152 -87.9192
771.494293 71.144 -87.9205
771.830750 71.141 -87.9186
772.167206 71.142 -87.9349
772.503662 71.145 -87.9833
772.840118 71.148 -88.0671
773.176575 71.148 -88.1798
773.513031 71.143 -88.3085
773.849487 71.133 -88.4387
774.185944 71.119 -88.5586
774.522400 71.102 -88.6617
774.858856 71.084 -88.7471
775.195312 71.065 -88.8174
775.531769 71.047 -88.8762
775.868225 71.028 -88.9260
776.204681 71.008 -88.9672
776.541138 70.989 -88.9984
776.877594 70.969 -89.0186
777.214050 70.950 -89.0294
777.550507 70.933 -89.0363
777.886963 70.916 -89.0474
778.223419 70.900 -89.0707
778.559875 70.881 -89.1100
778.896332 70.858 -89.1602
779.232788 70.828 -89.2059
779.569244 70.791 -89.2230
779.905701 70.749 -89.1838
780.242157 70.703 -89.0654
780.578613 70.662 -88.8582
780.915070 70.630 -88.5725
781.251526 70.613 -88.2395
781.587982 70.613 -87.9055
781.924438 70.630 -87.6211
782.260895 70.658 -87.4276
782.597351 70.692 -87.3474
782.933807 70.722 -87.3795
783.270264 70.744 -87.5021
783.606720 70.753 -87.6792
783.943176 70.748 -87.8702
784.279633 70.730 -88.0374
784.616089 70.704 -88.1525
784.952545 70.673 -88.1997
785.289001 70.641 -88.1764
785.625458 70.615 -88.0910
785.961914 70.595 -87.9605
786.298370 70.585 -87.8070
786.634827 70.585 -87.6548
786.971283 70.594 -87.5269
787.307739 70.611 -87.4425
787.644196 70.631 -87.4142
787.980652 70.652 -87.4459
788.317108 70.670 -87.5322
788.653564 70.682 -87.6595
788.990021 70.687 -87.8088
789.326477 70.684 -87.9590
789.662933 70.675 -88.0912
789.999390 70.660 -88.1911
790.335846 70.642 -88.2507
790.672302 70.623 -88.2683
791.008759 70.606 -88.2469
791.345215 70.591 -88.1926
791.681671 70.580 -88.1127
792.018127 70.574 -88.0158
792.354584 70.572 -87.9115
792.691040 70.576 -87.8113
793.027496 70.586 -87.7284
793.363953 70.599 -87.6768
793.700409 70.615 -87.6685
794.036865 70.630 -87.7109
794.373322 70.641 -87.8036
794.709778 70.646 -87.9365
795.046234 70.641 -88.0896
795.382690 70.625 -88.2357
795.719147 70.599 -88.3445
796.055603 70.566 -88.3884
796.392059 70.529 -88.3488
796.728516 70.496 -88.2213
797.064972 70.471 -88.0183
797.401428 70.458 -87.7673
797.737885 70.459 -87.5051
798.074341 70.474 -87.2700
798.410797 70.499 -87.0923
798.747253 70.530 -86.9893
799.083710 70.561 -86.9625
799.420166 70.588 -87.0002
799.756622 70.609 -87.0814
800.093079 70.621 -87.1807
800.429535 70.625 -87.2741
800.765991 70.623 -87.3415
801.102448 70.618 -87.3696
801.438904 70.611 -87.3531
801.775360 70.608 -87.2953
802.111816 70.609 -87.2079
802.448273 70.618 -87.1099
802.784729 70.634 -87.0252
803.121185 70.657 -86.9783
803.457642 70.684 -86.9895
803.794098 70.710 -87.0702
804.130554 70.732 -87.2191
804.467010 70.744 -87.4209
804.803467 70.743 -87.6478
805.139923 70.729 -87.8636
805.476379 70.702 -88.0299
805.812836 70.668 -88.1134
806.149292 70.630 -88.0939
806.485748 70.598 -87.9699
806.822205 70.577 -87.7620
807.158661 70.572 -87.5092
807.495117 70.585 -87.2614
807.831573 70.614 -87.0673
808.168030 70.653 -86.9628
808.504486 70.695 -86.9625
808.840942 70.732 -87.0577
809.177399 70.760 -87.2201
809.513855 70.776 -87.4091
809.850311 70.779 -87.5820
810.186768 70.772 -87.7037
810.523224 70.761 -87.7532
810.859680 70.752 -87.7275
811.196136 70.748 -87.6411
811.532593 70.752 -87.5201
811.869049 70.766 -87.3959
812.205505 70.788 -87.2967
812.541962 70.815 -87.2418
812.878418 70.842 -87.2383
813.214874 70.865 -87.2809
813.551331 70.883 -87.3545
813.887787 70.892 -87.4377
814.224243 70.895 -87.5081
814.560699 70.891 -87.5470
814.897156 70.885 -87.5433
815.233612 70.879 -87.4968
815.570068 70.877 -87.4178
815.906525 70.881 -87.3253
816.242981 70.890 -87.2416
816.579437 70.905 -87.1870
816.915894 70.922 -87.1743
817.252350 70.938 -87.2068
817.588806 70.952 -87.2790
817.925262 70.961 -87.3798
818.261719 70.967 -87.4978
818.598175 70.968 -87.6246
818.934631 70.966 -87.7571
819.271088 70.961 -87.8962
819.607544 70.953 -88.0437
819.944000 70.941 -88.1976
820.280457 70.923 -88.3491
820.616913 70.900 -88.4824
820.953369 70.870 -88.5771
821.289825 70.838 -88.6147
821.626282 70.807 -88.5838
821.962738 70.780 -88.4862
822.299194 70.764 -88.3375
822.635651 70.758 -88.1641
822.972107 70.765 -87.9961
823.308563 70.783 -87.8599
823.645020 70.808 -87.7720
823.981476 70.837 -87.7369
824.317932 70.867 -87.7499
824.654388 70.896 -87.8011
824.990845 70.924 -87.8805
825.327301 70.951 -87.9812
825.663757 70.977 -88.1000
826.000214 71.002 -88.2356
826.336670 71.026 -88.3866
826.673126 71.048 -88.5497
827.009583 71.067 -88.7198
827.346039 71.086 -88.8923
827.682495 71.104 -89.0654
828.018951 71.123 -89.2432
828.355408 71.143 -89.4351
828.691864 71.164 -89.6539
829.028320 71.184 -89.9115
829.364777 71.200 -90.2135
829.701233 71.209 -90.5551
830.037689 71.207 -90.9199
830.374146 71.194 -91.2812
830.710602 71.168 -91.6068
831.047058 71.132 -91.8652
831.383514 71.090 -92.0326
831.719971 71.048 -92.0983
832.056427 71.012 -92.0682
832.392883 70.988 -91.9651
832.729340 70.978 -91.8248
833.065796 70.983 -91.6898
833.402252 71.002 -91.6016
833.738708 71.031 -91.5928
834.075165 71.063 -91.6812
834.411621 71.091 -91.8665
834.748077 71.110 -92.1303
835.084534 71.115 -92.4388
835.420990 71.105 -92.7480
835.757446 71.080 -93.0127
836.093903 71.045 -93.1952
836.430359 71.008 -93.2753
836.766815 70.975 -93.2567
837.103271 70.953 -93.1683
837.439728 70.946 -93.0582
837.776184 70.953 -92.9807
838.112640 70.970 -92.9813
838.449097 70.988 -93.0831
838.785553 71.001 -93.2809
839.122009 70.999 -93.5423
839.458466 70.981 -93.8163
839.794922 70.947 -94.0454
840.131378 70.901 -94.1798
840.467834 70.851 -94.1896
840.804291 70.807 -94.0726
841.140747 70.778 -93.8567
841.477203 70.769 -93.5930
841.813660 70.782 -93.3434
842.150116 70.814 -93.1650
842.486572 70.859 -93.0984
842.823029 70.909 -93.1614
843.159485 70.957 -93.3500
843.495941 70.997 -93.6438
843.832397 71.025 -94.0137
844.168854 71.040 -94.4282
844.505310 71.040 -94.8580
844.841766 71.027 -95.2775
845.178223 71.001 -95.6644
845.514679 70.964 -95.9996
845.851135 70.918 -96.2657
846.187592 70.866 -96.4476
846.524048 70.811 -96.5336
846.860504 70.758 -96.5193
847.196960 70.710 -96.4096
847.533417 70.673 -96.2213
847.869873 70.650 -95.9831
848.206329 70.642 -95.7323
848.542786 70.649 -95.5098
848.879242 70.668 -95.3525
849.215698 70.694 -95.2860
849.552155 70.719 -95.3198
849.888611 70.739 -95.4448
850.225067 70.747 -95.6354
850.561523 70.741 -95.8546
850.897980 70.721 -96.0614
851.234436 70.690 -96.2195
851.570892 70.653 -96.3046
851.907349 70.615 -96.3109
852.243805 70.584 -96.2522
852.580261 70.562 -96.1583
852.916718 70.552 -96.0673
853.253174 70.552 -96.0151
853.589630 70.557 -96.0278
853.926086 70.564 -96.1152
854.262543 70.566 -96.2709
854.598999 70.561 -96.4753
854.935455 70.546 -96.7015
855.271912 70.522 -96.9212
855.608368 70.489 -97.1099
855.944824 70.451 -97.2513
856.281281 70.411 -97.3393
856.617737 70.372 -97.3771
856.954193 70.337 -97.3756
857.290649 70.305 -97.3496
857.627106 70.277 -97.3130
857.963562 70.250 -97.2748
858.300018 70.225 -97.2368
858.636475 70.197 -97.1926
858.972931 70.168 -97.1299
859.309387 70.136 -97.0341
859.645844 70.105 -96.8929
859.982300 70.076 -96.7006
860.318756 70.053 -96.4613
860.655212 70.039 -96.1899
860.991669 70.036 -95.9102
861.328125 70.044 -95.6503
861.664581 70.061 -95.4375
862.001038 70.084 -95.2929
862.337494 70.109 -95.2272
862.673950 70.131 -95.2391
863.010406 70.147 -95.3164
863.346863 70.153 -95.4387
863.683319 70.149 -95.5815
864.019775 70.135 -95.7211
864.356232 70.111 -95.8368
864.692688 70.080 -95.9138
865.029144 70.044 -95.9426
865.365601 70.005 -95.9170
865.702057 69.965 -95.8324
866.038513 69.926 -95.6843
866.374969 69.891 -95.4694
866.711426 69.862 -95.1879
867.047882 69.844 -94.8486
867.384338 69.840 -94.4716
867.720795 69.854 -94.0900
868.057251 69.885 -93.7451
868.393707 69.931 -93.4797
868.730164 69.987 -93.3270
869.066620 70.045 -93.3033
869.403076 70.098 -93.4025
869.739532 70.140 -93.5980
870.075989 70.166 -93.8483
870.412445 70.176 -94.1052
870.748901 70.171 -94.3250
871.085358 70.157 -94.4769
871.421814 70.140 -94.5493
871.758270 70.126 -94.5518
872.094727 70.119 -94.5104
872.431183 70.121 -94.4598
872.767639 70.129 -94.4327
873.104095 70.141 -94.4503
873.440552 70.152 -94.5179
873.777008 70.158 -94.6248
874.113464 70.156 -94.7491
874.449921 70.145 -94.8644
874.786377 70.128 -94.9467
875.122833 70.106 -94.9797
875.459290 70.083 -94.9578
875.795746 70.062 -94.8846
876.132202 70.044 -94.7699
876.468658 70.032 -94.6250
876.805115 70.025 -94.4592
877.141571 70.023 -94.2776
877.478027 70.025 -94.0825
877.814484 70.034 -93.8757
878.150940 70.051 -93.6625
878.487396 70.075 -93.4546
878.823853 70.109 -93.2703
879.160309 70.151 -93.1321
879.496765 70.199 -93.0614
879.833221 70.249 -93.0737
880.169678 70.296 -93.1727
880.506134 70.335 -93.3494
880.842590 70.363 -93.5818
881.179047 70.376 -93.8380
881.515503 70.373 -94.0810
881.851959 70.356 -94.2740
882.188416 70.329 -94.3854
882.524872 70.297 -94.3943
882.861328 70.265 -94.2947
883.197784 70.241 -94.0981
883.534241 70.230 -93.8344
883.870697 70.234 -93.5469
884.207153 70.254 -93.2857
884.543610 70.287 -93.0961
884.880066 70.325 -93.0085
885.216522 70.362 -93.0308
885.552979 70.388 -93.1455
885.889435 70.400 -93.3140
886.225891 70.394 -93.4846
886.562347 70.373 -93.6035
886.898804 70.342 -93.6273
887.235260 70.308 -93.5343
887.571716 70.282 -93.3303
887.908173 70.271 -93.0490
888.244629 70.279 -92.7449
888.581085 70.305 -92.4789
888.917542 70.346 -92.3030
889.253998 70.392 -92.2476
889.590454 70.437 -92.3143
889.926910 70.472 -92.4784
890.263367 70.491 -92.6946
890.599823 70.495 -92.9091
890.936279 70.486 -93.0711
891.272736 70.470 -93.1456
891.609192 70.454 -93.1218
891.945648 70.448 -93.0167
892.282104 70.455 -92.8712
892.618561 70.478 -92.7384
892.955017 70.514 -92.6692
893.291473 70.556 -92.6975
893.627930 70.596 -92.8323
893.964386 70.628 -93.0565
894.300842 70.646 -93.3329
894.637299 70.647 -93.6138
894.973755 70.635 -93.8520
895.310211 70.613 -94.0121
895.646667 70.588 -94.0774
895.983124 70.567 -94.0532
896.319580 70.556 -93.9651
896.656036 70.557 -93.8508
896.992493 70.571 -93.7499
897.328949 70.593 -93.6935
897.665405 70.621 -93.6967
898.001862 70.649 -93.7574
898.338318 70.675 -93.8601
898.674774 70.697 -93.9838
899.011230 70.718 -94.1102
899.347687 70.738 -94.2320
899.684143 70.761 -94.3549
900.020599 70.788 -94.4956
900.357056 70.819 -94.6750
900.693512 70.849 -94.9083
901.029968 70.875 -95.1974
901.366425 70.892 -95.5266
901.702881 70.896 -95.8640
902.039337 70.888 -96.1692
902.375793 70.870 -96.4021
902.712250 70.847 -96.5338
903.048706 70.827 -96.5551
903.385162 70.815 -96.4804
903.721619 70.819 -96.3445
904.058075 70.838 -96.1943
904.394531 70.873 -96.0774
904.730988 70.918 -96.0297
905.067444 70.968 -96.0692
905.403900 71.015 -96.1940
905.740356 71.056 -96.3846
906.076813 71.086 -96.6113
906.413269 71.105 -96.8408
906.749725 71.115 -97.0436
907.086182 71.119 -97.1998
907.422638 71.122 -97.3039
907.759094 71.127 -97.3642
908.095551 71.138 -97.4015
908.432007 71.155 -97.4432
908.768463 71.178 -97.5168
909.104919 71.203 -97.6429
909.441376 71.227 -97.8302
909.777832 71.246 -98.0745
910.114288 71.255 -98.3595
910.450745 71.252 -98.6610
910.787201 71.239 -98.9513
911.123657 71.215 -99.2037
911.460114 71.183 -99.3974
911.796570 71.148 -99.5202
912.133026 71.114 -99.5709
912.469482 71.084 -99.5596
912.805939 71.063 -99.5065
913.142395 71.050 -99.4387
913.478851 71.047 -99.3845
913.815308 71.051 -99.3672
914.151764 71.057 -99.4005
914.488220 71.063 -99.4845
914.824677 71.064 -99.6069
915.161133 71.058 -99.7457
915.497589 71.046 -99.8760
915.834045 71.030 -99.9767
916.170502 71.012 -100.0366
916.506958 70.997 -100.0579
916.843414 70.987 -100.0549
917.179871 70.984 -100.0500
917.516327 70.987 -100.0660
917.852783 70.993 -100.1190
918.189240 71.000 -100.2137
918.525696 71.005 -100.3428
918.862152 71.005 -100.4905
919.198608 71.002 -100.6382
919.535065 70.997 -100.7717
919.871521 70.991 -100.8856
920.207977 70.989 -100.9858
920.544434 70.991 -101.0870
920.880890 70.998 -101.2075
921.217346 71.007 -101.3624
921.553802 71.016 -101.5590
921.890259 71.023 -101.7931
922.226715 71.025 -102.0520
922.563171 71.022 -102.3177
922.899628 71.014 -102.5735
923.236084 71.003 -102.8090
923.572540 70.991 -103.0231
923.908997 70.981 -103.2231
924.245453 70.972 -103.4211
924.581909 70.964 -103.6272
924.918365 70.953 -103.8446
925.254822 70.939 -104.0662
925.591278 70.919 -104.2747
925.927734 70.893 -104.4478
926.264191 70.864 -104.5640
926.600647 70.835 -104.6105
926.937103 70.811 -104.5876
927.273560 70.796 -104.5108
927.610016 70.791 -104.4076
927.946472 70.799 -104.3109
928.282928 70.816 -104.2506
928.619385 70.839 -104.2476
928.955841 70.864 -104.3094
929.292297 70.885 -104.4313
929.628754 70.901 -104.5985
929.965210 70.909 -104.7918
930.301666 70.909 -104.9908
930.638123 70.900 -105.1778
930.974579 70.885 -105.3382
931.311035 70.865 -105.4620
931.647491 70.842 -105.5431
931.983948 70.819 -105.5792
932.320404 70.797 -105.5727
932.656860 70.779 -105.5305
932.993317 70.767 -105.4652
933.329773 70.763 -105.3945
933.666229 70.766 -105.3395
934.002686 70.775 -105.3212
934.339142 70.789 -105.3571
934.675598 70.804 -105.4572
935.012054 70.816 -105.6213
935.348511 70.822 -105.8394
935.684967 70.820 -106.0924
936.021423 70.808 -106.3566
936.357880 70.786 -106.6071
936.694336 70.757 -106.8228
937.030792 70.723 -106.9895
937.367249 70.687 -107.1012
937.703705 70.654 -107.1605
938.040161 70.624 -107.1772
938.376617 70.600 -107.1654
938.713074 70.583 -107.1415
939.049530 70.573 -107.1218
939.385986 70.567 -107.1202
939.722443 70.565 -107.1465
940.058899 70.564 -107.2048
940.395355 70.562 -107.2928
940.731812 70.557 -107.4013
941.068268 70.548 -107.5158
941.404724 70.534 -107.6199
941.741180 70.518 -107.6997
942.077637 70.501 -107.7485
942.414093 70.488 -107.7695
942.750549 70.479 -107.7764
943.087006 70.476 -107.7896
943.423462 70.477 -107.8301
943.759918 70.480 -107.9122
944.096375 70.481 -108.0389
944.432831 70.478 -108.1997
944.769287 70.467 -108.3739
945.105743 70.449 -108.5366
945.442200 70.426 -108.6659
945.778656 70.401 -108.7492
946.115112 70.377 -108.7870
946.451569 70.358 -108.7925
946.788025 70.346 -108.7866
947.124481 70.339 -108.7919
947.460938 70.337 -108.8259
947.797394 70.335 -108.8956
948.133850 70.331 -108.9974
948.470306 70.323 -109.1178
948.806763 70.310 -109.2390
949.143219 70.292 -109.3431
949.479675 70.272 -109.4181
949.816132 70.252 -109.4603
950.152588 70.235 -109.4761
950.489044 70.223 -109.4803
950.825500 70.216 -109.4932
951.161957 70.214 -109.5355
951.498413 70.214 -109.6238
951.834869 70.212 -109.7673
952.171326 70.206 -109.9653
952.507782 70.192 -110.2072
952.844238 70.167 -110.4736
953.180695 70.129 -110.7401
953.517151 70.079 -110.9796
953.853607 70.019 -111.1658
954.190063 69.951 -111.2772
954.526520 69.880 -111.2999
954.862976 69.810 -111.2296
955.199432 69.745 -111.0721
955.535889 69.691 -110.8447
955.872345 69.650 -110.5726
956.208801 69.623 -110.2874
956.545258 69.611 -110.0218
956.881714 69.611 -109.8061
957.218170 69.620 -109.6627
957.554626 69.634 -109.6041
957.891083 69.647 -109.6309
958.227539 69.656 -109.7327
958.563995 69.658 -109.8905
958.900452 69.650 -110.0804
959.236908 69.632 -110.2769
959.573364 69.604 -110.4569
959.909821 69.569 -110.6024
960.246277 69.529 -110.7017
960.582733 69.487 -110.7494
960.919189 69.444 -110.7454
961.255646 69.402 -110.6934
961.592102 69.364 -110.5990
961.928558 69.329 -110.4694
962.265015 69.300 -110.3126
962.601471 69.277 -110.1382
962.937927 69.260 -109.9575
963.274384 69.249 -109.7849
963.610840 69.245 -109.6354
963.947296 69.244 -109.5238
964.283752 69.244 -109.4609
964.620209 69.243 -109.4500
964.956665 69.235 -109.4848
965.293121 69.219 -109.5482
965.629578 69.191 -109.6143
965.966034 69.153 -109.6517
966.302490 69.105 -109.6310
966.638947 69.053 -109.5298
966.975403 69.001 -109.3397
967.311859 68.955 -109.0685
967.648315 68.919 -108.7395
967.984772 68.896 -108.3855
968.321228 68.884 -108.0411
968.657684 68.883 -107.7351
968.994141 68.888 -107.4849
969.330597 68.896 -107.2950
969.667053 68.902 -107.1595
970.003510 68.905 -107.0660
970.339966 68.903 -106.9995
970.676422 68.897 -106.9459
971.012878 68.885 -106.8923
971.349335 68.869 -106.8287
971.685791 68.849 -106.7465
972.022247 68.827 -106.6392
972.358704 68.805 -106.5035
972.695160 68.784 -106.3399
973.031616 68.764 -106.1532
973.368073 68.748 -105.9520
973.704529 68.736 -105.7458
974.040985 68.725 -105.5430
974.377441 68.716 -105.3466
974.713898 68.706 -105.1531
975.050354 68.696 -104.9535
975.386810 68.684 -104.7362
975.723267 68.674 -104.4921
976.059723 68.668 -104.2197
976.396179 68.668 -103.9283
976.732635 68.677 -103.6384
977.069092 68.694 -103.3769
977.405548 68.718 -103.1697
977.742004 68.743 -103.0337
978.078461 68.767 -102.9707
978.414917 68.782 -102.9647
978.751373 68.787 -102.9851
979.087830 68.780 -102.9939
979.424286 68.765 -102.9547
979.760742 68.746 -102.8425
980.097198 68.729 -102.6508
980.433655 68.720 -102.3938
980.770111 68.723 -102.1035
981.106567 68.739 -101.8201
981.443024 68.767 -101.5803
981.779480 68.801 -101.4076
982.115936 68.836 -101.3069
982.452393 68.867 -101.2647
982.788849 68.891 -101.2549
983.125305 68.909 -101.2475
983.461761 68.921 -101.2173
983.798218 68.931 -101.1513
984.134674 68.943 -101.0514
984.471130 68.959 -100.9330
984.807587 68.980 -100.8189
985.144043 69.005 -100.7306
985.480499 69.030 -100.6808
985.816956 69.052 -100.6686
986.153412 69.067 -100.6787
986.489868 69.073 -100.6863
986.826324 69.071 -100.6636
987.162781 69.064 -100.5875
987.499237 69.056 -100.4471
987.835693 69.051 -100.2460
988.172150 69.053 -100.0022
988.508606 69.065 -99.7421
988.845062 69.085 -99.4936
989.181519 69.111 -99.2786
989.517975 69.141 -99.1080
989.854431 69.172 -98.9814
990.190887 69.201 -98.8893
990.527344 69.227 -98.8182
990.863800 69.250 -98.7556
991.200256 69.271 -98.6929
991.536713 69.291 -98.6262
991.873169 69.312 -98.5547
992.209625 69.332 -98.4774
992.546082 69.353 -98.3908
992.882538 69.375 -98.2887
993.218994 69.399 -98.1642
993.555450 69.427 -98.0147
993.891907 69.464 -97.8471
994.228363 69.511 -97.6808
994.564819 69.569 -97.5469
994.901276 69.639 -97.4821
995.237732 69.714 -97.5194
995.574188 69.789 -97.6782
995.910645 69.856 -97.9564
